onset	duration	trial_type	load_type	processing_stage
1.106	3.251	Pos	Low	Cue
4.357	10.049	Pos	Low	Encode
14.406	10.009	Pos	Low	Maintain
24.415	2.786	Pos	Low	Probe
27.201	10.622	Pos	Low	Rest
37.823	3.083	Frac	Low	Cue
40.906	10.035	Frac	Low	Encode
50.941	10.053	Frac	Low	Maintain
60.994	6.775	Frac	Low	Probe
67.769	10.555	Frac	Low	Rest
78.324	3.35	Pos	High	Cue
81.674	10.05	Pos	High	Encode
91.724	10.008	Pos	High	Maintain
101.732	3.109	Pos	High	Probe
104.841	10.716	Pos	High	Rest
115.557	3.167	Frac	Med	Cue
118.724	10.034	Frac	Med	Encode
128.758	10.055	Frac	Med	Maintain
138.813	3.108	Frac	Med	Probe
141.921	10.554	Frac	Med	Rest
152.475	3.118	Num	High	Cue
155.593	10.049	Num	High	Encode
165.642	10.009	Num	High	Maintain
175.651	4.933	Num	High	Probe
180.584	10.675	Num	High	Rest
191.259	3.534	Frac	High	Cue
194.793	10.05	Frac	High	Encode
204.843	10.042	Frac	High	Maintain
214.885	4.379	Frac	High	Probe
219.264	10.58	Frac	High	Rest
229.844	3.25	Num	Low	Cue
233.094	10.033	Num	Low	Encode
243.127	10.003	Num	Low	Maintain
253.13	3.198	Num	Low	Probe
256.328	10.599	Num	Low	Rest
266.927	3.117	Num	Med	Cue
270.044	10.051	Num	Med	Encode
280.095	10.038	Num	Med	Maintain
290.133	4.58	Num	Med	Probe
294.713	10.582	Num	Med	Rest
305.295	3.166	Pos	Med	Cue
308.461	10.05	Pos	Med	Encode
318.511	10.005	Pos	Med	Maintain
328.516	3.597	Pos	Med	Probe
332.113	9.566	Pos	Med	Rest
341.679	3.282	Pos	Low	Cue
344.961	10.051	Pos	Low	Encode
355.012	10.004	Pos	Low	Maintain
365.016	3.649	Pos	Low	Probe
368.665	10.547	Pos	Low	Rest
379.212	3.168	Frac	High	Cue
382.38	10.05	Frac	High	Encode
392.43	10.008	Frac	High	Maintain
402.438	6.274	Frac	High	Probe
408.712	10.668	Frac	High	Rest
419.38	5.083	Pos	High	Cue
424.463	10.051	Pos	High	Encode
434.514	10.041	Pos	High	Maintain
444.555	2.949	Pos	High	Probe
447.504	10.544	Pos	High	Rest
458.048	3.216	Num	Low	Cue
461.264	10.034	Num	Low	Encode
471.298	10.003	Num	Low	Maintain
481.301	3.107	Num	Low	Probe
484.408	10.556	Num	Low	Rest
494.964	3.134	Num	Med	Cue
498.098	10.034	Num	Med	Encode
508.132	10.005	Num	Med	Maintain
518.137	4.048	Num	Med	Probe
522.185	10.58	Num	Med	Rest
532.765	3.167	Pos	Med	Cue
535.932	10.034	Pos	Med	Encode
545.966	10.004	Pos	Med	Maintain
555.97	8.744	Pos	Med	Probe
564.714	10.669	Pos	Med	Rest
575.383	5.133	Num	High	Cue
580.516	10.034	Num	High	Encode
590.55	10.057	Num	High	Maintain
600.607	4.337	Num	High	Probe
604.944	10.573	Num	High	Rest
615.517	3.084	Frac	Med	Cue
618.601	10.033	Frac	Med	Encode
628.634	10.005	Frac	Med	Maintain
638.639	4.153	Frac	Med	Probe
642.792	10.592	Frac	Med	Rest
653.384	3.5	Frac	Low	Cue
656.884	10.051	Frac	Low	Encode
666.935	10.002	Frac	Low	Maintain
676.937	2.856	Frac	Low	Probe
679.793	10	Frac	Low	Rest
