onset	duration	trial_type	load_type	processing_stage
1.088	3.2	Pos	Med	Cue
4.288	10.044	Pos	Med	Encode
14.332	10.012	Pos	Med	Maintain
24.344	1.73	Pos	Med	Probe
26.074	10.769	Pos	Med	Rest
36.843	3.157	Frac	Low	Cue
40	10.01	Frac	Low	Encode
50.01	10	Frac	Low	Maintain
60.01	3.128	Frac	Low	Probe
63.138	10.733	Frac	Low	Rest
73.871	3.08	Num	Med	Cue
76.951	10.06	Num	Med	Encode
87.011	10	Num	Med	Maintain
97.011	3.686	Num	Med	Probe
100.697	10.889	Num	Med	Rest
111.586	3.167	Num	Low	Cue
114.753	10.01	Num	Low	Encode
124.763	10	Num	Low	Maintain
134.763	2.482	Num	Low	Probe
137.245	10.788	Num	Low	Rest
148.033	3.17	Frac	Med	Cue
151.203	10.009	Frac	Med	Encode
161.212	10.049	Frac	Med	Maintain
171.261	7.991	Frac	Med	Probe
179.252	10.864	Frac	Med	Rest
190.116	3.17	Pos	Low	Cue
193.286	10.01	Pos	Low	Encode
203.296	10.049	Pos	Low	Maintain
213.345	1.963	Pos	Low	Probe
215.308	10.821	Pos	Low	Rest
226.129	3.515	Pos	High	Cue
229.644	10.05	Pos	High	Encode
239.694	10.001	Pos	High	Maintain
249.695	3.769	Pos	High	Probe
253.464	10.727	Pos	High	Rest
264.191	3.75	Frac	High	Cue
267.941	10.025	Frac	High	Encode
277.966	10.001	Frac	High	Maintain
287.967	5.905	Frac	High	Probe
293.872	10.77	Frac	High	Rest
304.642	3.854	Num	High	Cue
308.496	10.02	Num	High	Encode
318.516	10.001	Num	High	Maintain
328.517	8.51	Num	High	Probe
337.027	9.638	Num	High	Rest
346.665	3.342	Pos	Low	Cue
350.007	10.04	Pos	Low	Encode
360.047	10.049	Pos	Low	Maintain
370.096	3.841	Pos	Low	Probe
373.937	10.821	Pos	Low	Rest
384.758	3.362	Pos	High	Cue
388.12	10.05	Pos	High	Encode
398.17	10	Pos	High	Maintain
408.17	2.819	Pos	High	Probe
410.989	10.802	Pos	High	Rest
421.791	3.13	Num	Low	Cue
424.921	10.009	Num	Low	Encode
434.93	10.001	Num	Low	Maintain
444.931	7.007	Num	Low	Probe
451.938	10.902	Num	Low	Rest
462.84	3.086	Num	High	Cue
465.926	10.04	Num	High	Encode
475.966	10.048	Num	High	Maintain
486.014	6.511	Num	High	Probe
492.525	10.824	Num	High	Rest
503.349	3.161	Num	Med	Cue
506.51	10.039	Num	Med	Encode
516.549	10.049	Num	Med	Maintain
526.598	6.218	Num	Med	Probe
532.816	10.809	Num	Med	Rest
543.625	3.13	Pos	Med	Cue
546.755	10.01	Pos	Med	Encode
556.765	10	Pos	Med	Maintain
566.765	3.67	Pos	Med	Probe
570.435	10.853	Pos	Med	Rest
581.288	3.17	Frac	Med	Cue
584.458	10.06	Frac	Med	Encode
594.518	10	Frac	Med	Maintain
604.518	3.166	Frac	Med	Probe
607.684	10.83	Frac	Med	Rest
618.514	4.564	Frac	High	Cue
623.078	10.044	Frac	High	Encode
633.122	10.046	Frac	High	Maintain
643.168	3.872	Frac	High	Probe
647.04	10.833	Frac	High	Rest
657.873	3.17	Frac	Low	Cue
661.043	10.041	Frac	Low	Encode
671.084	10.048	Frac	Low	Maintain
681.132	3.316	Frac	Low	Probe
684.448	10	Frac	Low	Rest
