onset	duration	trial_type	load_type	processing_stage
1.104	3.207	Frac	Low	Cue
4.311	10.009	Frac	Low	Encode
14.32	10.027	Frac	Low	Maintain
24.347	2.554	Frac	Low	Probe
26.901	10.871	Frac	Low	Rest
37.772	3.341	Num	Low	Cue
41.113	10.033	Num	Low	Encode
51.146	10.062	Num	Low	Maintain
61.208	2.887	Num	Low	Probe
64.095	10.798	Num	Low	Rest
74.893	3.365	Num	High	Cue
78.258	10.031	Num	High	Encode
88.289	10.046	Num	High	Maintain
98.335	4.812	Num	High	Probe
103.147	10.72	Num	High	Rest
113.867	3.08	Num	Med	Cue
116.947	10.01	Num	Med	Encode
126.957	10.049	Num	Med	Maintain
137.006	4.777	Num	Med	Probe
141.783	10.829	Num	Med	Rest
152.612	3.14	Pos	Med	Cue
155.752	10.024	Pos	Med	Encode
165.776	10.002	Pos	Med	Maintain
175.778	2.63	Pos	Med	Probe
178.408	10.84	Pos	Med	Rest
189.248	3.12	Pos	Low	Cue
192.368	10.056	Pos	Low	Encode
202.424	10.001	Pos	Low	Maintain
212.425	2.228	Pos	Low	Probe
214.653	10.76	Pos	Low	Rest
225.413	3.09	Frac	Med	Cue
228.503	10.04	Frac	Med	Encode
238.543	10.038	Frac	Med	Maintain
248.581	3.322	Frac	Med	Probe
251.903	10.761	Frac	Med	Rest
262.664	3.693	Frac	High	Cue
266.357	10.036	Frac	High	Encode
276.393	10.048	Frac	High	Maintain
286.441	4.285	Frac	High	Probe
290.726	10.824	Frac	High	Rest
301.55	3.78	Pos	High	Cue
305.33	10.033	Pos	High	Encode
315.363	10.002	Pos	High	Maintain
325.365	3.584	Pos	High	Probe
328.949	9.638	Pos	High	Rest
338.587	3.23	Num	Low	Cue
341.817	10.009	Num	Low	Encode
351.826	10.001	Num	Low	Maintain
361.827	2.318	Num	Low	Probe
364.145	10.793	Num	Low	Rest
374.938	3.13	Pos	Med	Cue
378.068	10.01	Pos	Med	Encode
388.078	10	Pos	Med	Maintain
398.078	3.761	Pos	Med	Probe
401.839	10.855	Pos	Med	Rest
412.694	4.062	Num	High	Cue
416.756	10.039	Num	High	Encode
426.795	10.049	Num	High	Maintain
436.844	4.518	Num	High	Probe
441.362	10.836	Num	High	Rest
452.198	3.42	Pos	Low	Cue
455.618	10.01	Pos	Low	Encode
465.628	10	Pos	Low	Maintain
475.628	2.862	Pos	Low	Probe
478.49	10.826	Pos	Low	Rest
489.316	3.14	Num	Med	Cue
492.456	10.025	Num	Med	Encode
502.481	10.002	Num	Med	Maintain
512.483	3.004	Num	Med	Probe
515.487	10.892	Num	Med	Rest
526.379	3.161	Frac	Low	Cue
529.54	10.041	Frac	Low	Encode
539.581	10.048	Frac	Low	Maintain
549.629	2.971	Frac	Low	Probe
552.6	10.801	Frac	Low	Rest
563.401	3.27	Frac	High	Cue
566.671	10.009	Frac	High	Encode
576.68	10.001	Frac	High	Maintain
586.681	7.154	Frac	High	Probe
593.835	10.866	Frac	High	Rest
604.701	4.298	Pos	High	Cue
608.999	10.008	Pos	High	Encode
619.007	9.999	Pos	High	Maintain
629.006	6.243	Pos	High	Probe
635.249	10.836	Pos	High	Rest
646.085	3.09	Frac	Med	Cue
649.175	10.056	Frac	Med	Encode
659.231	10.001	Frac	Med	Maintain
669.232	4.074	Frac	Med	Probe
673.306	10	Frac	Med	Rest
