onset	duration	trial_type	load_type	processing_stage
1.083	3.143	Pos	Med	Cue
4.226	10.086	Pos	Med	Encode
14.312	10	Pos	Med	Maintain
24.312	1.895	Pos	Med	Probe
26.207	10.843	Pos	Med	Rest
37.05	3.09	Frac	Med	Cue
40.14	10.008	Frac	Med	Encode
50.148	10	Frac	Med	Maintain
60.148	3.176	Frac	Med	Probe
63.324	10.824	Frac	Med	Rest
74.148	3.157	Frac	High	Cue
77.305	10.04	Frac	High	Encode
87.345	10.002	Frac	High	Maintain
97.347	4.954	Frac	High	Probe
102.301	10.841	Frac	High	Rest
113.142	3.117	Pos	Low	Cue
116.259	10.056	Pos	Low	Encode
126.315	10.001	Pos	Low	Maintain
136.316	3.357	Pos	Low	Probe
139.673	10.892	Pos	Low	Rest
150.565	5.107	Num	High	Cue
155.672	10.041	Num	High	Encode
165.713	10	Num	High	Maintain
175.713	4.912	Num	High	Probe
180.625	10.878	Num	High	Rest
191.503	3.69	Pos	High	Cue
195.193	10.041	Pos	High	Encode
205.234	10.002	Pos	High	Maintain
215.236	2.952	Pos	High	Probe
218.188	10.796	Pos	High	Rest
228.984	3.157	Num	Med	Cue
232.141	10.011	Num	Med	Encode
242.152	10.001	Num	Med	Maintain
252.153	4.308	Num	Med	Probe
256.461	10.823	Num	Med	Rest
267.284	3.157	Num	Low	Cue
270.441	10.032	Num	Low	Encode
280.473	10.002	Num	Low	Maintain
290.475	3.085	Num	Low	Probe
293.56	10.839	Num	Low	Rest
304.399	3.33	Frac	Low	Cue
307.729	10.009	Frac	Low	Encode
317.738	10.001	Frac	Low	Maintain
327.739	4.572	Frac	Low	Probe
332.311	9.666	Frac	Low	Rest
341.977	3.46	Num	High	Cue
345.437	10.02	Num	High	Encode
355.457	10.002	Num	High	Maintain
365.459	4.937	Num	High	Probe
370.396	10.819	Num	High	Rest
381.215	4.824	Frac	High	Cue
386.039	10.04	Frac	High	Encode
396.079	10	Frac	High	Maintain
406.079	4.987	Frac	High	Probe
411.066	10.851	Frac	High	Rest
421.917	3.076	Frac	Low	Cue
424.993	10.034	Frac	Low	Encode
435.027	10.002	Frac	Low	Maintain
445.029	3.601	Frac	Low	Probe
448.63	10.822	Frac	Low	Rest
459.452	4.11	Pos	High	Cue
463.562	10.036	Pos	High	Encode
473.598	10.062	Pos	High	Maintain
483.66	3.79	Pos	High	Probe
487.45	10.866	Pos	High	Rest
498.316	3.167	Pos	Med	Cue
501.483	10.009	Pos	Med	Encode
511.492	10.001	Pos	Med	Maintain
521.493	3.56	Pos	Med	Probe
525.053	10.854	Pos	Med	Rest
535.907	3.197	Frac	Med	Cue
539.104	10.044	Frac	Med	Encode
549.148	10.031	Frac	Med	Maintain
559.179	3.135	Frac	Med	Probe
562.314	10.873	Frac	Med	Rest
573.187	3.13	Pos	Low	Cue
576.317	10.009	Pos	Low	Encode
586.326	10.001	Pos	Low	Maintain
596.327	2.849	Pos	Low	Probe
599.176	10.805	Pos	Low	Rest
609.981	3.09	Num	Med	Cue
613.071	10.039	Num	Med	Encode
623.11	10.002	Num	Med	Maintain
633.112	3.699	Num	Med	Probe
636.811	10.794	Num	Med	Rest
647.605	3.21	Num	Low	Cue
650.815	10.034	Num	Low	Encode
660.849	10.002	Num	Low	Maintain
670.851	2.4	Num	Low	Probe
673.251	10	Num	Low	Rest
