onset	duration	trial_type	load_type	processing_stage
1.077	4.395	Pos	High	Cue
5.472	10.052	Pos	High	Encode
15.524	10	Pos	High	Maintain
25.524	2.006	Pos	High	Probe
27.53	10.854	Pos	High	Rest
38.384	3.45	Frac	High	Cue
41.834	10.059	Frac	High	Encode
51.893	10.032	Frac	High	Maintain
61.925	8.652	Frac	High	Probe
70.577	10.845	Frac	High	Rest
81.422	3.127	Frac	Med	Cue
84.549	10.009	Frac	Med	Encode
94.558	10.001	Frac	Med	Maintain
104.559	7.741	Frac	Med	Probe
112.3	10.836	Frac	Med	Rest
123.136	3.077	Num	Med	Cue
126.213	10.034	Num	Med	Encode
136.247	10.002	Num	Med	Maintain
146.249	5.665	Num	Med	Probe
151.914	10.889	Num	Med	Rest
162.803	3.166	Pos	Low	Cue
165.969	10.01	Pos	Low	Encode
175.979	10.001	Pos	Low	Maintain
185.98	2.241	Pos	Low	Probe
188.221	10.78	Pos	Low	Rest
199.001	4.195	Num	High	Cue
203.196	10.031	Num	High	Encode
213.227	10.002	Num	High	Maintain
223.229	5.527	Num	High	Probe
228.756	10.801	Num	High	Rest
239.557	3.16	Frac	Low	Cue
242.717	10.007	Frac	Low	Encode
252.724	10	Frac	Low	Maintain
262.724	4.284	Frac	Low	Probe
267.008	10.799	Frac	Low	Rest
277.807	3.13	Num	Low	Cue
280.937	10.01	Num	Low	Encode
290.947	10	Num	Low	Maintain
300.947	3.826	Num	Low	Probe
304.773	10.792	Num	Low	Rest
315.565	3.211	Pos	Med	Cue
318.776	10.04	Pos	Med	Encode
328.816	10.048	Pos	Med	Maintain
338.864	2.515	Pos	Med	Probe
341.379	9.641	Pos	Med	Rest
351.02	3.171	Num	Med	Cue
354.191	10.008	Num	Med	Encode
364.199	10.001	Num	Med	Maintain
374.2	6.072	Num	Med	Probe
380.272	10.836	Num	Med	Rest
391.108	3.197	Num	Low	Cue
394.305	10.007	Num	Low	Encode
404.312	10.045	Num	Low	Maintain
414.357	2.834	Num	Low	Probe
417.191	10.844	Num	Low	Rest
428.035	3.191	Pos	Med	Cue
431.226	10.01	Pos	Med	Encode
441.236	10.048	Pos	Med	Maintain
451.284	3.155	Pos	Med	Probe
454.439	10.873	Pos	Med	Rest
465.312	3.53	Num	High	Cue
468.842	10.036	Num	High	Encode
478.878	10	Num	High	Maintain
488.878	6.239	Num	High	Probe
495.117	10.764	Num	High	Rest
505.881	3.38	Frac	Low	Cue
509.261	10.032	Frac	Low	Encode
519.293	10.062	Frac	Low	Maintain
529.355	5.39	Frac	Low	Probe
534.745	10.693	Frac	Low	Rest
545.438	3.191	Frac	Med	Cue
548.629	10.051	Frac	Med	Encode
558.68	10.031	Frac	Med	Maintain
568.711	6.039	Frac	Med	Probe
574.75	10.793	Frac	Med	Rest
585.543	3.94	Pos	High	Cue
589.483	10.04	Pos	High	Encode
599.523	10.048	Pos	High	Maintain
609.571	1.892	Pos	High	Probe
611.463	10.766	Pos	High	Rest
622.229	3.247	Pos	Low	Cue
625.476	10.011	Pos	Low	Encode
635.487	10.028	Pos	Low	Maintain
645.515	2.366	Pos	Low	Probe
647.881	10.85	Pos	Low	Rest
658.731	3.42	Frac	High	Cue
662.151	10.044	Frac	High	Encode
672.195	10.006	Frac	High	Maintain
682.201	4.133	Frac	High	Probe
686.334	10	Frac	High	Rest
