onset	duration	trial_type	load_type	processing_stage
1.085	3.167	Pos	Med	Cue
4.252	10.034	Pos	Med	Encode
14.286	10.001	Pos	Med	Maintain
24.287	2.555	Pos	Med	Probe
26.842	10.786	Pos	Med	Rest
37.628	3.28	Num	Low	Cue
40.908	10.006	Num	Low	Encode
50.914	10	Num	Low	Maintain
60.914	3.345	Num	Low	Probe
64.259	10.81	Num	Low	Rest
75.069	3.17	Pos	Low	Cue
78.239	10.009	Pos	Low	Encode
88.248	10	Pos	Low	Maintain
98.248	2.158	Pos	Low	Probe
100.406	10.833	Pos	Low	Rest
111.239	3.12	Frac	Low	Cue
114.359	10.058	Frac	Low	Encode
124.417	10	Frac	Low	Maintain
134.417	3.361	Frac	Low	Probe
137.778	10.826	Frac	Low	Rest
148.604	4.144	Frac	High	Cue
152.748	10.034	Frac	High	Encode
162.782	10	Frac	High	Maintain
172.782	5.203	Frac	High	Probe
177.985	10.837	Frac	High	Rest
188.822	3.27	Num	High	Cue
192.092	10.01	Num	High	Encode
202.102	10	Num	High	Maintain
212.102	5.664	Num	High	Probe
217.766	10.823	Num	High	Rest
228.589	3.091	Num	Med	Cue
231.68	10.024	Num	Med	Encode
241.704	10.002	Num	Med	Maintain
251.706	4.318	Num	Med	Probe
256.024	10.82	Num	Med	Rest
266.844	3.16	Pos	High	Cue
270.004	10.034	Pos	High	Encode
280.038	10.002	Pos	High	Maintain
290.04	4.505	Pos	High	Probe
294.545	10.878	Pos	High	Rest
305.423	3.09	Frac	Med	Cue
308.513	10.024	Frac	Med	Encode
318.537	10.002	Frac	Med	Maintain
328.539	2.898	Frac	Med	Probe
331.437	9.604	Frac	Med	Rest
341.041	3.29	Frac	Low	Cue
344.331	10.024	Frac	Low	Encode
354.355	10.002	Frac	Low	Maintain
364.357	3.196	Frac	Low	Probe
367.553	10.803	Frac	Low	Rest
378.356	3.14	Pos	Low	Cue
381.496	10.041	Pos	Low	Encode
391.537	10.049	Pos	Low	Maintain
401.586	2.198	Pos	Low	Probe
403.784	10.83	Pos	Low	Rest
414.614	3.13	Pos	High	Cue
417.744	10.01	Pos	High	Encode
427.754	10	Pos	High	Maintain
437.754	4.884	Pos	High	Probe
442.638	10.804	Pos	High	Rest
453.442	3.09	Num	Med	Cue
456.532	10.044	Num	Med	Encode
466.576	10.03	Num	Med	Maintain
476.606	4.455	Num	Med	Probe
481.061	10.851	Num	Med	Rest
491.912	5.041	Frac	High	Cue
496.953	10.034	Frac	High	Encode
506.987	10.047	Frac	High	Maintain
517.034	8.121	Frac	High	Probe
525.155	10.904	Frac	High	Rest
536.059	3.09	Pos	Med	Cue
539.149	10.044	Pos	Med	Encode
549.193	10	Pos	Med	Maintain
559.193	3.318	Pos	Med	Probe
562.511	10.798	Pos	Med	Rest
573.309	3.52	Num	High	Cue
576.829	10.01	Num	High	Encode
586.839	10	Num	High	Maintain
596.839	7.442	Num	High	Probe
604.281	10.879	Num	High	Rest
615.16	3.09	Num	Low	Cue
618.25	10.025	Num	Low	Encode
628.275	10.002	Num	Low	Maintain
638.277	3.148	Num	Low	Probe
641.425	10.851	Num	Low	Rest
652.276	3.14	Frac	Med	Cue
655.416	10.026	Frac	Med	Encode
665.442	10.001	Frac	Med	Maintain
675.443	3.335	Frac	Med	Probe
678.778	10	Frac	Med	Rest
